Main Statistics

T;HMF;NMF;INMF;IRMF;HPC;NPC;INPC;IRPC;HCMP;NCMP
97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
120;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006723717177435568;0.0;0.0;0.07662417038916926;0.07378623815253335;0.09932762828225644;0.07473221556474532;0.07567819297695728;0.08608394451128891;0.08797589933571284;0.08324601227465302;0.07189428332810942;0.08797589933571284;0.08892187674792482;0.08702992192350088;
121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030237855824425124;0.0;0.0;0.0813472053509582;0.09269797819062678;0.0908061827173487;0.08607669403415344;0.07094233024792866;0.0794554098776801;0.09364387592726583;0.0813472053509582;0.07661771666776296;0.06621284156473342;0.0908061827173487;0.0870225917707925;
122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030237855824425124;0.0;0.0;0.0794554098776801;0.0870225917707925;0.09931926234710013;0.07472592119448486;0.07661771666776296;0.06526694382809436;0.08986028498070964;0.0908061827173487;0.0737800234578458;0.0870225917707925;0.0813472053509582;0.09175208045398774;
123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030237855824425124;0.0;0.0;0.08796848950743154;0.0851307962975144;0.09175208045398774;0.06621284156473342;0.077563614404402;0.08607669403415344;0.09175208045398774;0.08229310308759724;0.0851307962975144;0.0832390008242363;0.08040130761431916;0.0794554098776801;
124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030237855824425124;0.0;0.0;0.0851307962975144;0.0889143872440706;0.077563614404402;0.06905053477465056;0.0870225917707925;0.08796848950743154;0.0870225917707925;0.08418489856087534;0.0889143872440706;0.0737800234578458;0.08418489856087534;0.0832390008242363;
125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030237855824425124;0.0;0.0;0.08986028498070964;0.09931926234710013;0.0832390008242363;0.077563614404402;0.08607669403415344;0.0737800234578458;0.08040130761431916;0.0851307962975144;0.0756718189311239;0.07094233024792866;0.09742746687382203;0.077563614404402;
126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030237855824425124;0.0;0.0;0.07094233024792866;0.09269797819062678;0.08418489856087534;0.0851307962975144;0.08418489856087534;0.0908061827173487;0.07661771666776296;0.08607669403415344;0.08229310308759724;0.0756718189311239;0.07850951214104106;0.08986028498070964;
127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030237855824425124;0.0;0.0;0.08040130761431916;0.09458977366390488;0.10121105782037823;0.09458977366390488;0.06810463703801152;0.07472592119448486;0.0;0.08796848950743154;0.0718882279845677;0.07850951214104106;0.07472592119448486;0.0870225917707925;
128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030237855824425124;0.0;0.0;0.09553567140054393;0.08796848950743154;0.08986028498070964;0.10404875103029537;0.0756718189311239;0.08607669403415344;0.0;0.09553567140054393;0.10215695555701727;0.0813472053509582;0.08229310308759724;0.09648156913718298;
129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030237855824425124;0.0;0.0;0.10026516008373917;0.09553567140054393;0.0737800234578458;0.09175208045398774;0.0870225917707925;0.08796848950743154;0.0;0.11350772839668585;0.09648156913718298;0.08607669403415344;0.077563614404402;0.0870225917707925;
130;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003191849811313379;0.0;0.0;0.09108829107773368;0.10740654926418741;0.08008383059171868;0.08615135846243244;0.09402783874180617;0.08856329500731243;0.0;0.09493231494613617;0.09044762043299992;0.09138978314584367;0.07914166787887493;0.09357560063964117;
131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003191849811313379;0.0;0.0;0.08735732673487243;0.1149438509669374;0.09138978314584367;0.08219427506848868;0.08664128307311118;0.08102599330456244;0.0;0.08841254897325743;0.10081141027428117;0.08667896958162492;0.08479464415593743;0.09255806490976992;
132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003191849811313379;0.0;0.0;0.08291031873024993;0.09327410857153118;0.08950545772015618;0.10269573569996866;0.09044762043299992;0.09610059671006242;0.0;0.09421627128437492;0.10269573569996866;0.08385248144309368;0.08008383059171868;0.08102599330456244;
133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003191849811313379;0.0;0.0;0.09044762043299992;0.08950545772015618;0.10175357298712492;0.10269573569996866;0.10458006112565617;0.08102599330456244;0.0;0.08856329500731243;0.09233194585868743;0.08385248144309368;0.0;0.08667896958162492;
134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033834510378643132;0.0;0.0;0.11868968352479121;0.08760429022067923;0.10832788575675388;0.09608212475816431;0.11868968352479121;0.0913722166817837;0.0;0.09231419829705984;0.10361797768037327;0.09231419829705984;0.0;0.08760429022067923;
135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033834510378643132;0.0;0.0;0.12057364675534345;0.08289438214429862;0.10267599606509716;0.11021184898730613;0.10267599606509716;0.09043023506650759;0.0;0.09043023506650759;0.10738590414147776;0.09325617991233595;0.0;0.09608212475816431;
136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033834510378643132;0.0;0.0;0.12999346290810465;0.09796608798871656;0.09985005121926879;0.08854627183595534;0.11963166514006733;0.09608212475816431;0.0;0.08006843729847025;0.09890806960399268;0.09043023506650759;0.0;0.0951401431428882;
137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035766114608677705;0.0;0.0;0.11207408623455267;0.09323810535479593;0.10548149292663782;0.0951217034427716;0.11489948336651619;0.10924868910258917;0.0;0.08570371300289323;0.10171429675068647;0.09323810535479593;0.0;0.08570371300289323;
138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035766114608677705;0.0;0.0;0.10642329197062565;0.10453969388264997;0.08852911013485673;0.09606350248675943;0.11207408623455267;0.09417990439878376;0.0;0.09135450726682025;0.10736509101461349;0.09888889961872295;0.0;0.09700530153074728;
139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035766114608677705;0.0;0.0;0.10548149292663782;0.10077249770669862;0.11489948336651619;0.0951217034427716;0.0951217034427716;0.0;0.0;0.10077249770669862;0.08947090917884458;0.08287831587092971;0.0;0.11207408623455267;
140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035766114608677705;0.0;0.0;0.11113228719056484;0.11207408623455267;0.11960847858645537;0.12243387571841889;0.10453969388264997;0.0;0.0;0.0951217034427716;0.110190488146577;0.10642329197062565;0.0;0.11489948336651619;
141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035766114608677705;0.0;0.0;0.1026560957946743;0.10548149292663782;0.11207408623455267;0.12243387571841889;0.09888889961872295;0.0;0.0;0.110190488146577;0.12620107189437024;0.0951217034427716;0.0;0.12337567476240673;
142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035766114608677705;0.0;0.0;0.11584128241050402;0.1026560957946743;0.12055027763044322;0.11395768432252835;0.1177248804984797;0.0;0.0;0.08664551204688106;0.12055027763044322;0.09794710057473512;0.0;0.12055027763044322;
143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038218219990651535;0.0;0.0;0.0;0.09415672759933222;0.12146217860313856;0.12522844770711186;0.12428688043111853;0.0;0.0;0.08756575666737897;0.10263083308327212;0.1101633712912187;0.0;0.11581277494717863;
144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038218219990651535;0.0;0.0;0.0;0.09886456397929883;0.12522844770711186;0.1318194186390651;0.12993628408707847;0.0;0.0;0.1148712076711853;0.13746882229502505;0.12240374587913189;0.0;0.1355856877430384;
145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038218219990651535;0.0;0.0;0.0;0.12428688043111853;0.1233453131551252;0.13746882229502505;0.11769590949916528;0.0;0.0;0.12240374587913189;0.1186374767751586;0.11957904405115193;0.0;0.13276098591505844;
146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0040611793482435874;0.0;0.0;0.0;0.12519835836170473;0.135553109805154;0.13931847396640826;0.11766763003919617;0.0;0.0;0.13178774564389972;0.0;0.09789946819261122;0.0;0.1167262889988826;
147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0040611793482435874;0.0;0.0;0.0;0.14590786124860325;0.15532127165173895;0.14590786124860325;0.13931847396640826;0.0;0.0;0.1412011560470354;0.0;0.13178774564389972;0.0;0.13649445084546757;
148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0040611793482435874;0.0;0.0;0.0;0.12519835836170473;0.16944138725644248;0.128963722522959;0.1666173641355018;0.0;0.0;0.15626261269205252;0.0;0.11955031211982331;0.0;0.12990506356327258;
149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0040611793482435874;0.0;0.0;0.0;0.13931847396640826;0.15249724853079824;0.14025981500672183;0.16191065893393394;0.0;0.0;0.14496652020828968;0.0;0.11578494795856903;0.0;0.1412011560470354;
150;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0040611793482435874;0.0;0.0;0.0;0.135553109805154;0.13931847396640826;0.13367042772452686;0.16567602309518822;0.0;0.0;0.14214249708734897;0.0;0.12331567628107759;0.0;0.15626261269205252;
151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0040611793482435874;0.0;0.0;0.0;0.13367042772452686;0.15626261269205252;0.14873188436954396;0.13649445084546757;0.0;0.0;0.13649445084546757;0.0;0.135553109805154;0.0;0.14873188436954396;
152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0040611793482435874;0.0;0.0;0.0;0.1261396994020183;0.15814529477267966;0.14873188436954396;0.1534385895711118;0.0;0.0;0.14308383812766254;0.0;0.11766763003919617;0.0;0.14873188436954396;
153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0040611793482435874;0.0;0.0;0.0;0.13743579188578114;0.15437993061142538;0.1666173641355018;0.14308383812766254;0.0;0.0;0.14873188436954396;0.0;0.10166483235386549;0.0;0.1440251791679761;
154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0040611793482435874;0.0;0.0;0.0;0.0;0.15814529477267966;0.14025981500672183;0.14684920228891682;0.0;0.0;0.16096931789362037;0.0;0.13367042772452686;0.0;0.13461176876484043;
155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18262016182083246;0.15437993061142538;0.17320675141769676;0.0;0.0;0.1873268670224003;0.0;0.0;0.0;0.14496652020828968;
156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22022684310018903;0.1843100189035917;0.18620037807183365;0.0;0.0;0.20888468809073724;0.0;0.0;0.0;0.2003780718336484;
157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22684310018903592;0.18147448015122875;0.17485822306238186;0.0;0.0;0.21739130434782608;0.0;0.0;0.0;0.1994328922495274;
158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21266540642722118;0.19281663516068054;0.19187145557655955;0.0;0.0;0.21361058601134217;0.0;0.0;0.0;0.1890359168241966;
159;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20988823503656906;0.18161788190732756;0.18904843854096814;0.0;0.0;0.2079065044038741;0.0;0.0;0.0;0.21153894011126115;
160;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2316378222727672;0.17780919542427606;0.1965373478255873;0.0;0.0;0.1908558644493275;0.0;0.0;0.0;0.20315977002804186;
161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22588426982710122;0.18064003737767212;0.20223658896155602;0.0;0.0;0.20406471279406305;0.0;0.0;0.0;0.1871743910396076;
162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2146271290874493;0.19764069081163263;0.20495609681892063;0.0;0.0;0.19463418894995707;0.0;0.0;0.0;0.18814189433204032;
163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22587739969612666;0.0;0.19463916925629202;0.0;0.0;0.1823618989526479;0.0;0.0;0.0;0.19569300046509291;
164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28928255273944964;0.0;0.23518918776996234;0.0;0.0;0.21548581252116009;0.0;0.0;0.0;0.2600424469694278;
165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25706869703727836;0.0;0.24560431027209959;0.0;0.0;0.2343902970529041;0.0;0.0;0.0;0.26293669563771793;
166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22106649085833513;0.0;0.22659069776783555;0.0;0.0;0.2581344028247642;0.0;0.0;0.0;0.2942084085490652;
167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2322662053050334;0.0;0.2114488753708721;0.0;0.0;0.25822522595066566;0.0;0.0;0.0;0.29805969337342886;
168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23514147381641923;0.0;0.24271153775163917;0.0;0.0;0.25254016050531325;0.0;0.0;0.0;0.26960682792662827;
169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.227487490338315;0.0;0.24836478638628415;0.0;0.0;0.2601850242327507;0.0;0.0;0.0;0.26396269904265013;
170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23219817447829824;0.0;0.2520751612916107;0.0;0.0;0.24323086554695733;0.0;0.0;0.0;0.0;
171;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3154493542757598;0.0;0.3343818961205998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4819606747172027;0.0;0.5180393252827972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4970331246983617;0.0;0.5029668753016383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49808191140485714;0.0;0.5019180885951429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49332327117166347;0.0;0.5066767288283365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4876603266083342;0.0;0.5123396733916658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4897491433222387;0.0;0.5102508566777615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49905756679265095;0.0;0.5009424332073491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4831282126057819;0.0;0.516871787394218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
180;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4841332640320972;0.0;0.5158667359679028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46039873268106984;0.0;0.5396012673189302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45475406432793664;0.0;0.5452459356720635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
